        162  161.930981(5)                  
        163  162.93399(32)#                 
        164  163.93586(43)#                 
        165  164.93938(54)#                 
        166  165.94160(64)#                 
        167  166.94557(64)#                 
        168  167.94836(75)#                 
        169  168.95287(86)#                 
_________________________________________________________________________
65  Tb  138  137.95287(86)#                   158.92534(2)      
        139  138.94803(75)#                 
        140  139.94554(96)#                 
        141  140.94116(64)#                 
        142  141.93886(82)#                 
        143  142.93475(43)#                 
        144  143.93253(32)#                 
        145  144.92888(24)#                 
        146  145.927180(50)                 
        147  146.924037(13)                 
        148  147.924300(30)                 
        149  148.923242(5)                  
        150  149.923654(9)                  
        151  150.923098(5)                  
        152  151.924070(40)                 
        153  152.923431(5)                  
        154  153.924690(50)                 
        155  154.923500(13)                 
        156  155.924744(5)                  
        157  156.924021(3)                  
        158  157.925410(3)                  
        159  158.925343(3)      100         
        160  159.927164(3)                  
        161  160.927566(3)                  
        162  161.929480(40)                 
        163  162.930644(5)                  
        164  163.93335(11)                  
        165  164.93488(21)#                 
        166  165.93805(32)#                 
        167  166.94005(43)#                 
        168  167.94364(54)#                 
        169  168.94622(64)#                 
        170  169.95025(75)#                 
        171  170.95330(86)#                 
_________________________________________________________________________
66  Dy  140  139.95379(97)#                   162.500(1)       g
        141  140.95119(75)#                 
        142  141.94627(85)#                 
        143  142.94383(54)#                 
        144  143.93907(43)#                 
        145  144.93695(32)#                 
        146  145.93272(12)                  
        147  146.930880(60)                 
        148  147.927180(30)                 
        149  148.927334(12)                 
        150  149.925580(6)                  
        151  150.926180(5)                  
        152  151.924714(6)                  
        153  152.925761(5)                  
        154  153.924422(9)                  
        155  154.925749(13)                 
        156  155.924278(7)      0.06(1)     
        157  156.925461(7)                  
        158  157.924405(4)      0.10(1)     
        159  158.925736(3)                  
        160  159.925194(3)      2.34(8)     
        161  160.926930(3)      18.91(24)   
        162  161.926795(3)      25.51(26)   
        163  162.928728(3)      24.90(16)   
        164  163.929171(3)      28.18(37)   
        165  164.931700(3)                  
        166  165.932803(3)                  
        167  166.935650(60)                 
        168  167.93723(32)#                 
        169  168.94030(32)                  
        170  169.94267(43)#                 
        171  170.94648(54)#                 
        172  171.94911(64)#                 
        173  172.95344(75)#                 
_________________________________________________________________________
67  Ho  142  141.95986(107)#                  164.93032(2)      
        143  142.95469(75)#                 
        144  143.95164(64)#                 
        145  144.94688(64)#                 
        146  145.94410(54)#                 
        147  146.93984(43)#                 
        148  147.93727(29)#                 
        149  148.933790(23)                 
        150  149.93335(11)#                 
        151  150.931681(13)                 
        152  151.931740(30)                 
        153  152.930195(6)                  
        154  153.930596(10)                 
        155  154.929079(25)                 
        156  155.92971(22)#                 
        157  156.928190(50)                 
        158  157.928950(30)                 
        159  158.927709(4)                  
        160  159.928726(16)                 
        161  160.927852(4)                  
        162  161.929092(5)                  
        163  162.928730(3)                  
        164  163.930231(3)                  
        165  164.930319(3)      100         
        166  165.932281(3)                  
        167  166.933126(6)                  
        168  167.935500(30)                 
        169  168.936868(22)                 
        170  169.939610(50)                 
        171  170.94146(64)                  
        172  171.94482(43)#                 
        173  172.94729(43)#                 
        174  173.95115(54)#                 
        175  174.95405(64)#                 
_________________________________________________________________________
68  Er  144  143.96059(86)#                   167.259(3)       g
        145  144.95746(75)#                 
        146  145.95212(64)#                 
        147  146.94931(54)#                 
        148  147.94444(43)#                 
        149  148.94217(51)#                 
        150  149.93776(11)#                 
        151  150.93746(32)#                 
        152  151.935080(30)                 
        153  152.935093(12)                 
        154  153.932777(6)                  
        155  154.933200(50)                 
        156  155.931020(80)                 
        157  156.931950(90)                 
        158  157.92991(11)#                 
        159  158.930681(5)                  
        160  159.929080(50)                 
        161  160.930001(10)                 
        162  161.928775(4)      0.14(1)     
        163  162.930029(6)                  
        164  163.929197(4)      1.61(3)     
        165  164.930723(4)                  
        166  165.930290(3)      33.61(35)   
        167  166.932045(3)      22.93(17)   
        168  167.932368(3)      26.78(26)   
        169  168.934588(3)                  
        170  169.935460(3)      14.93(27)   
        171  170.938026(3)                  
        172  171.939352(5)                  
        173  172.94240(21)#                 
        174  173.94434(32)#                 
        175  174.94793(43)#                 
        176  175.95029(43)#                 
        177  176.95437(64)#                 
_________________________________________________________________________
69  Tm  146  145.96650(75)#                   168.93421(2)      
        147  146.96108(64)#                 
        148  147.95755(75)#                 
        149  148.95265(64)#                 
        150  149.94967(54)#                 
        151  150.94543(15)#                 
        152  151.94430(32)#                 
        153  152.942028(23)                 
        154  153.94142(12)#                 
        155  154.939192(14)                 
        156  155.939010(60)                 
        157  156.93676(11)                  
        158  157.93700(13)#                 
        159  158.934810(70)                 
        160  159.93509(33)                  
        161  160.93340(10)                  
        162  161.933970(30)                 
        163  162.932648(7)                  
        164  163.933451(20)                 
        165  164.932432(4)                  
        166  165.933553(12)                 
        167  166.932849(3)                  
        168  167.934170(4)                  
        169  168.934211(3)      100         
        170  169.935798(3)                  
        171  170.936426(3)                  
        172  171.938396(7)                  
        173  172.939600(6)                  
        174  173.942160(50)                 
        175  174.943830(50)                 
        176  175.94699(11)                  
        177  176.94904(32)#                 
        178  177.95264(43)#                 
        179  178.95534(54)#                 
_________________________________________________________________________
70  Yb  148  147.96676(86)#                   173.04(3)        g
        149  148.96348(75)#                 
        150  149.95799(64)#                 
        151  150.95525(34)#                 
        152  151.95017(38)#                 
        153  152.94921(32)#                 
        154  153.94624(11)#                 
        155  154.94579(32)#                 
        156  155.942850(40)                 
        157  156.942660(60)                 
        158  157.939858(11)                 
        159  158.94015(10)                  
        160  159.93756(22)#                 
        161  160.93785(24)#                 
        162  161.93575(22)#                 
        163  162.93627(11)                  
        164  163.93452(11)#                 
        165  164.935398(22)                 
        166  165.933880(9)                  
        167  166.934947(5)                  
        168  167.933894(5)      0.13(1)     
        169  168.935187(5)                  
        170  169.934759(3)      3.04(15)    
        171  170.936322(3)      14.28(57)   
        172  171.9363777(30)    21.83(67)   
        173  172.9382068(30)    16.13(27)   
        174  173.9388581(30)    31.83(92)   
        175  174.9412725(30)                
        176  175.942568(3)      12.76(41)   
        177  176.945257(3)                  
        178  177.946643(11)                 
        179  178.95017(32)#                 
        180  179.95233(43)#                 
        181  180.95615(43)#                 
_________________________________________________________________________
71  Lu  150  149.97267(75)#                   174.967(1)       g
        151  150.96715(65)#                 
        152  151.96361(75)#                 
        153  152.95869(64)#                 
        154  153.95710(54)#                 
        155  154.95423(14)#                 
        156  155.95291(32)#                 
        157  156.950102(23)                 
        158  157.94917(13)#                 
        159  158.946620(50)                 
        160  159.94602(25)#                 
        161  160.94354(26)#                 
        162  161.94322(24)#                 
        163  162.94120(24)                  
        164  163.94122(13)#                 
        165  164.939610(90)                 
        166  165.93976(17)                  
        167  166.93831(11)                  
        168  167.938700(90)                 
        169  168.937649(6)                  
        170  169.938472(20)                 
        171  170.937910(3)                  
        172  171.939082(4)                  
        173  172.938927(3)                  
        174  173.9403335(30)                
        175  174.9407679(28)    97.41(2)    
        176  175.9426824(28)    2.59(2)     
        177  176.9437550(28)                
        178  177.945951(3)                  
        179  178.947324(6)                  
        180  179.949880(80)                 
        181  180.95197(32)#                 
        182  181.95521(32)#                 
        183  182.95757(32)#                 
        184  183.96117(43)#                 
_________________________________________________________________________
72  Hf  154  153.96425(75)#                   178.49(2)        f
        155  154.96276(64)#                 
        156  155.95925(38)#                 
        157  156.95813(32)#                 
        158  157.95465(11)#                 
        159  158.95400(32)#                 
        160  159.950710(40)                 
        161  160.950330(80)                 
        162  161.947203(12)                 
        163  162.94706(34)#                 
        164  163.94442(21)#                 
        165  164.94454(40)#                 
        166  165.94225(32)#                 
        167  166.94260(22)#                 
        168  167.94063(11)#                 
        169  168.941160(90)                 
        170  169.93965(21)#                 
        171  170.94049(21)#                 
        172  171.939460(50)                 
        173  172.94065(11)#                 
        174  173.940040(3)      0.16(1)     
        175  174.941503(3)                  
        176  175.9414018(29)    5.26(7)     
        177  176.9432200(27)    18.60(9)    
        178  177.9436977(27)    27.28(7)    
        179  178.9458151(27)    13.62(2)    
        180  179.9465488(27)    35.08(16)   
        181  180.9490991(28)                
        182  181.950553(7)                  
        183  182.953530(30)                 
        184  183.955450(40)                 
        185  184.95878(32)#                 
        186  185.96092(32)#                 
_________________________________________________________________________
73  Ta  156  155.97169(64)#                   180.9479(1)       
        157  156.96815(64)#                 
        158  157.96637(54)#                 
        159  158.96291(13)#                 
        160  159.96136(33)#                 
        161  160.958370(60)                 
        162  161.95715(14)#                 
        163  162.954320(80)                 
        164  163.95357(43)#                 
        165  164.95082(24)#                 
        166  165.95047(32)#                 
        167  166.94797(46)#                 
        168  167.94779(39)#                 
        169  168.94592(22)#                 
        170  169.94609(21)#                 
        171  170.94446(22)#                 
        172  171.94474(20)                  
        173  172.94354(24)#                 
        174  173.944170(90)                 
        175  174.94365(11)#                 
        176  175.94474(11)                  
        177  176.944472(4)                  
        178  177.94575(11)                  
        179  178.945934(6)                  
        180  179.947466(3)      0.012(2)    
        181  180.947996(3)      99.988(2)   
        182  181.950152(3)                  
        183  182.951373(3)                  
        184  183.954009(28)                 
        185  184.955559(15)                 
        186  185.958550(60)                 
        187  186.96041(32)#                 
        188  187.96371(32)#                 
_________________________________________________________________________
74  W   158  157.97394(75)#                   183.84(1)         
        159  158.97228(64)#                 
        160  159.96837(38)#                 
        161  160.96709(33)#                 
        162  161.96334(11)#                 
        163  162.96253(33)#                 
        164  163.958980(40)                 
        165  164.958340(90)                 
        166  165.955020(13)                 
        167  166.95467(33)#                 
        168  167.95186(21)#                 
        169  168.95176(34)#                 
        170  169.94929(51)#                 
        171  170.94946(30)#                 
        172  171.94742(29)#                 
        173  172.94783(40)#                 
        174  173.94616(32)#                 
        175  174.94677(21)#                 
        176  175.94559(21)#                 
        177  176.94662(32)#                 
        178  177.94585(11)                  
        179  178.947072(17)                 
        180  179.946706(5)      0.12(1)     
        181  180.948198(6)                  
        182  181.948206(3)      26.50(16)   
        183  182.9502245(29)    14.31(4)    
        184  183.9509326(29)    30.64(2)    
        185  184.9534206(30)                
        186  185.954362(3)      28.43(19)   
        187  186.957158(3)                  
        188  187.958487(4)                  
        189  188.96191(21)                  
        190  189.96318(24)                  
_________________________________________________________________________
75  Re  160  159.98149(64)#                   186.207(1)        
        161  160.97766(64)#                 
        162  161.97571(55)#                 
        163  162.97197(12)#                 
        164  163.97032(33)#                 
        165  164.967050(80)                 
        166  165.96580(15)#                 
        167  166.96256(14)#                 
        168  167.96161(43)#                 
        169  168.95883(22)#                 
        170  169.95816(43)#                 
        171  170.95555(37)#                 
        172  171.95529(33)#                 
        173  172.95306(48)#                 
        174  173.95311(44)#                 
        175  174.95139(48)#                 
        176  175.95157(21)#                 
        177  176.95027(21)#                 
        178  177.95085(22)                  
        179  178.949980(60)                 
        180  179.950790(40)                 
        181  180.950065(15)                 
        182  181.95121(11)                  
        183  182.950821(9)                  
        184  183.952524(6)                  
        185  184.9529557(30)    37.40(2)    
        186  185.954987(3)                  
        187  186.9557508(30)    62.60(2)    
        188  187.9581123(30)                
        189  188.959228(9)                  
        190  189.96182(23)                  
        191  190.963124(11)                 
        192  191.96596(21)#                 
_________________________________________________________________________
76  Os  162  161.98382(75)#                   190.23(3)        g,r,f
        163  162.98205(64)#                 
        164  163.97793(38)#                 
        165  164.97648(33)#                 
        166  165.97253(11)#                 
        167  166.97155(33)#                 
        168  167.967830(40)                 
        169  168.967080(90)                 
        170  169.963570(14)                 
        171  170.96304(33)#                 
        172  171.96008(21)#                 
        173  172.95979(33)#                 
        174  173.95712(50)#                 
        175  174.95708(32)#                 
        176  175.95495(22)#                 
        177  176.95505(30)#                 
        178  177.95335(22)                  
        179  178.95395(25)#                 
        180  179.95235(20)#                 
        181  180.95327(22)                  
        182  181.952186(27)                 
        183  182.95311(11)#                 
        184  183.952491(3)      0.02(1)     
        185  184.954043(3)                  
        186  185.953838(3)      1.59(3)     
        187  186.9557479(30)    1.96(2)     
        188  187.9558360(30)    13.24(8)    
        189  188.9581449(30)    16.15(5)    
        190  189.958445(3)      26.26(2)    
        191  190.960928(3)                  
        192  191.961479(4)      40.78(19)   
        193  192.964148(4)                  
        194  193.965179(4)                  
        195  194.96812(54)                  
        196  195.969620(40)                 
_________________________________________________________________________
77  Ir  165  164.98758(43)#                   192.217(3)        
        166  165.98551(55)#                 
        167  166.98154(11)#                 
        168  167.97997(35)#                 
        169  168.97639(10)                  
        170  169.97503(16)#                 
        171  170.97178(14)#                 
        172  171.97064(43)#                 
        173  172.96771(25)#                 
        174  173.96680(43)#                 
        175  174.96428(37)#                 
        176  175.96351(33)#                 
        177  176.96117(48)#                 
        178  177.96108(39)#                 
        179  178.95915(43)#                 
        180  179.95925(21)#                 
        181  180.95764(23)                  
        182  181.95813(15)                  
        183  182.95681(15)#                 
        184  183.95739(29)                  
        185  184.95659(21)#                 
        186  185.957951(22)                 
        187  186.957361(7)                  
        188  187.958852(8)                  
        189  188.958716(14)                 
        190  189.96059(21)                  
        191  190.960591(3)      37.3(2)     
        192  191.962602(3)                  
        193  192.962924(3)      62.7(2)     
        194  193.965076(3)                  
        195  194.965977(3)                  
        196  195.968380(40)                 
        197  196.969636(22)                 
        198  197.97228(21)#                 
        199  198.973790(40)                 
_________________________________________________________________________
78  Pt  168  167.98804(38)#                   195.078(2)        
        169  168.98642(34)#                 
        170  169.98233(11)#                 
        171  170.98125(34)#                 
        172  171.977380(40)                 
        173  172.97650(11)                  
        174  173.972811(14)                 
        175  174.97228(33)#                 
        176  175.96900(21)#                 
        177  176.96845(33)#                 
        178  177.96571(50)#                 
        179  178.96548(32)#                 
        180  179.96322(22)#                 
        181  180.96318(30)#                 
        182  181.96127(22)                  
        183  182.96173(25)#                 
        184  183.95990(20)#                 
        185  184.96075(22)                  
        186  185.959430(30)                 
        187  186.96056(20)#                 
        188  187.959396(6)                  
        189  188.960832(12)                 
        190  189.959930(7)      0.014(1)    
        191  190.961685(5)                  
        192  191.961035(4)      0.782(7)    
        193  192.962985(3)                  
        194  193.962664(3)      32.967(99)  
        195  194.964774(3)      33.832(10)  
        196  195.964935(3)      25.242(41)  
        197  196.967323(3)                  
        198  197.967876(4)      7.163(55)   
        199  198.970576(5)                  
        200  199.971424(22)                 
        201  200.974500(50)                 
        202  201.97574(32)#                 
_________________________________________________________________________
79  Au  171  170.99177(27)#                   196.96655(2)      
        172  171.99011(36)#                 
        173  172.98640(11)                  
        174  173.98492(16)#                 
        175  174.98155(26)#                 
        176  175.98027(43)#                 
        177  176.97722(25)#                 
        178  177.97598(43)#                 
        179  178.97341(37)#                 
        180  179.97240(32)#                 
        181  180.96995(48)#                 
        182  181.96962(39)#                 
        183  182.96762(43)#                 
        184  183.96747(21)#                 
        185  184.96581(23)                  
        186  185.96600(15)                  
        187  186.96456(16)#                 
        188  187.96509(11)#                 
        189  188.96389(22)#                 
        190  189.964699(17)                 
        191  190.963650(50)                 
        192  191.964810(17)                 
        193  192.964132(10)                 
        194  193.965339(12)                 
        195  194.965018(3)                  
        196  195.966551(4)                  
        197  196.966552(3)      100         
        198  197.968225(3)                  
        199  198.968748(3)                  
        200  199.970720(60)                 
        201  200.971641(5)                  
        202  201.97379(18)                  
        203  202.975137(5)                  
        204  203.97771(22)#                 
        205  204.97961(32)#                 
_________________________________________________________________________
80  Hg  175  174.99141(34)#                   200.59(2)         
        176  175.987410(40)                 
        177  176.98634(12)                  
        178  177.982476(16)                 
        179  178.98178(33)#                 
        180  179.97832(21)#                 
        181  180.97781(33)#                 
        182  181.97475(50)#                 
        183  182.97456(32)#                 
        184  183.97190(22)#                 
        185  184.97198(30)#                 
        186  185.96946(22)                  
        187  186.96979(26)#                 
        188  187.96756(19)#                 
        189  188.96813(30)#                 
        190  189.96628(16)#                 
        191  190.967060(90)                 
        192  191.96557(30)#                 
        193  192.966644(21)                 
        194  193.965382(25)                 
        195  194.966640(50)                 
        196  195.965815(4)      0.15(1)     
        197  196.967195(5)                  
        198  197.966752(3)      9.97(20)    
        199  198.968262(3)      16.87(22)   
        200  199.968309(3)      23.10(19)   
        201  200.970285(3)      13.18(9)    
        202  201.970626(3)      29.86(26)   
        203  202.972857(3)                  
        204  203.973476(3)      6.87(15)    
        205  204.976056(5)                  
        206  205.977499(22)                 
        207  206.98258(16)                  
        208  207.98594(32)#                 
_________________________________________________________________________
81  Tl  177  176.99688(24)#                   204.3833(2)       
        178  177.99523(23)#                 
        179  178.99147(15)#                 
        180  179.99019(48)#                 
        181  180.98690(41)#                 
        182  181.98561(43)#                 
        183  182.98270(42)#                 
        184  183.98176(32)#                 
        185  184.97910(43)#                 
        186  185.97855(39)#                 
        187  186.97617(43)#                 
        188  187.97592(24)#                 
        189  188.97369(37)#                 
        190  189.97379(46)#                 
        191  190.97189(23)#                 
        192  191.97214(22)#                 
        193  192.97055(27)#                 
        194  193.97105(22)#                 
        195  194.96965(14)#                 
        196  195.97052(15)#                 
        197  196.969540(30)                 
        198  197.970470(90)                 
        199  198.96981(11)                  
        200  199.970945(7)                  
        201  200.970804(16)                 
        202  201.972091(16)                 
        203  202.972329(3)      29.524(14)  
        204  203.973849(3)                  
        205  204.974412(3)      70.476(14)  
        206  205.976095(3)                  
        207  206.977408(6)                  
        208  207.982005(3)                  
        209  208.985349(10)                 
        210  209.990066(12)                 
_________________________________________________________________________
82  Pb  181  180.99671(17)#                   207.2(1)         g,r,f
        182  181.992676(18)                 
        183  182.99193(33)#                 
        184  183.98820(21)#                 
        185  184.98758(33)#                 
        186  185.98430(50)#                 
        187  186.98403(32)#                 
        188  187.98106(22)#                 
        189  188.98088(29)#                 
        190  189.97818(22)                  
        191  190.97820(23)#                 
        192  191.97576(19)#                 
        193  192.97608(20)#                 
        194  193.97397(16)#                 
        195  194.97447(44)#                 
        196  195.97271(15)#                 
        197  196.97338(11)#                 
        198  197.97198(10)#                 
        199  198.972910(70)                 
        200  199.971816(14)                 
        201  200.972850(30)                 
        202  201.972144(11)                 
        203  202.973375(7)                  
        204  203.973029(3)      1.4(1)      
        205  204.974467(3)                  
        206  205.974449(3)      24.1(1)     
        207  206.975881(3)      22.1(1)     
        208  207.976636(3)      52.4(1)     
        209  208.981075(3)                  
        210  209.984173(3)                  
        211  210.988731(3)                  
        212  211.9918875(29)                
        213  212.99650(11)#                 
        214  213.9997981(27)                
_________________________________________________________________________
83  Bi  185  184.99771(24)#                   208.98038(2)      
        186  185.99648(48)#                 
        187  186.99346(41)#                 
        188  187.99217(32)#                 
        189  188.98951(43)#                 
        190  189.98852(39)#                 
        191  190.98605(43)#                 
        192  191.98537(24)#                 
        193  192.98306(37)#                 
        194  193.98275(46)#                 
        195  194.98075(23)#                 
        196  195.98061(22)#                 
        197  196.97893(26)                  
        198  197.97902(19)                  
        199  198.97758(13)                  
        200  199.97814(10)                  
        201  200.976970(30)                 
        202  201.977670(60)                 
        203  202.976868(23)                 
        204  203.977805(28)                 
        205  204.977375(8)                  
        206  205.978483(9)                  
        207  206.978455(4)                  
        208  207.979727(4)                  
        209  208.980383(3)      100         
        210  209.984105(3)                  
        211  210.987258(6)                  
        212  211.991272(3)                  
        213  212.994375(8)                  
        214  213.998699(12)                 
        215  215.00183(10)                  
        216  216.00620(11)#                 
_________________________________________________________________________
84  Po  190  189.99511(51)#                   [209]             
        191  190.99465(32)#                 
        192  191.99152(22)#                 
        193  192.99110(30)#                 
        194  193.98828(22)                  
        195  194.98805(24)#                 
        196  195.98551(19)#                 
        197  196.98557(21)#                 
        198  197.98334(16)#                 
        199  198.98360(44)#                 
        200  199.98174(15)#                 
        201  200.98221(11)#                 
        202  201.98070(10)#                 
        203  202.981410(70)                 
        204  203.980307(14)                 
        205  204.981170(30)                 
        206  205.980465(11)                 
        207  206.981578(8)                  
        208  207.981231(3)                  
        209  208.982416(3)                  
        210  209.982857(3)                  
        211  210.986637(3)                  
        212  211.988852(3)                  
        213  212.992843(4)                  
        214  213.995186(3)                  
        215  214.999415(3)                  
        216  216.0019052(29)                
        217  217.00625(11)#                 
        218  218.0089658(27)                
_________________________________________________________________________
85  At  193  193.00019(43)#                   [210]             
        194  193.99897(43)#                 
        195  194.99655(43)#                 
        196  195.99570(25)#                 
        197  196.99329(38)#                 
        198  197.99275(46)#                 
        199  198.99063(24)#                 
        200  199.99029(22)#                 
        201  200.98849(26)                  
        202  201.98845(19)                  
        203  202.98685(13)                  
        204  203.98726(10)                  
        205  204.986040(30)                 
        206  205.986600(60)                 
        207  206.985776(23)                 
        208  207.986583(28)                 
        209  208.986159(9)                  
        210  209.987131(9)                  
        211  210.987481(4)                  
        212  211.990735(4)                  
        213  212.992921(6)                  
        214  213.996356(5)                  
        215  214.998641(8)                  
        216  216.002409(5)                  
        217  217.004710(8)                  
        218  218.008681(13)                 
        219  219.011300(90)                 
        220  220.01530(12)#                 
        221  221.01814(32)#                 
        222  222.02233(32)#                 
        223  223.02534(43)#                 
_________________________________________________________________________
86  Rn  196  196.00231(22)#                   [222]             
        197  197.00166(30)#                 
        198  197.99878(22)                  
        199  198.99831(24)#                 
        200  199.99568(19)#                 
        201  200.99554(21)#                 
        202  201.99322(16)#                 
        203  202.99332(44)#                 
        204  203.99137(15)#                 
        205  204.99167(12)#                 
        206  205.99016(10)#                 
        207  206.990730(70)                 
        208  207.989631(14)                 
        209  208.990380(30)                 
        210  209.989680(11)                 
        211  210.990585(8)                  
        212  211.990689(4)                  
        213  212.993868(8)                  
        214  213.995346(10)                 
        215  214.998729(9)                  
        216  216.000258(8)                  
        217  217.003915(5)                  
        218  218.005586(4)                  
        219  219.009475(3)                  
        220  220.0113841(29)                
        221  221.01546(11)#                 
        222  222.0175705(27)                
        223  223.02179(32)#                 
        224  224.02409(32)#                 
        225  225.02844(32)#                 
        226  226.03089(43)#                 
        227  227.03541(45)#                 
        228  228.03808(50)#                 
_________________________________________________________________________
87  Fr  200  200.00650(25)#                   [223]             
        201  201.00399(38)#                 
        202  202.00329(46)#                 
        203  203.00105(25)#                 
        204  204.00059(22)#                 
        205  204.99866(25)                  
        206  205.99849(19)                  
        207  206.99686(12)                  
        208  207.997130(80)                 
        209  208.995920(30)                 
        210  209.996398(23)                 
        211  210.995529(22)                 
        212  211.996195(28)                 
        213  212.996175(9)                  
        214  213.998955(10)                 
        215  215.000326(8)                  
        216  216.003188(14)                 
        217  217.004616(8)                  
        218  218.007563(6)                  
        219  219.009241(8)                  
        220  220.012313(5)                  
        221  221.014246(8)                  
        222  222.017544(23)                 
        223  223.0197307(29)                
        224  224.023240(50)                 
        225  225.025607(11)                 
        226  226.02934(10)                  
        227  227.03183(10)                  
        228  228.03572(22)#                 
        229  229.03843(39)#                 
        230  230.04251(48)#                 
        231  231.04541(56)#                 
        232  232.04965(69)#                 
_________________________________________________________________________
88  Ra  203  203.00921(25)#                   [226]             
        204  204.00648(19)#                 
        205  205.00619(22)#                 
        206  206.00378(16)#                 
        207  207.00373(45)#                 
        208  208.00178(15)#                 
        209  209.00194(13)#                 
        210  210.00045(10)#                 
        211  211.000890(70)                 
        212  211.999783(15)                 
        213  213.000350(30)                 
        214  214.000091(12)                 
        215  215.002704(9)                  
        216  216.003518(10)                 
        217  217.006306(10)                 
        218  218.007124(12)                 
        219  219.010069(9)                  
        220  220.011015(11)                 
        221  221.013908(8)                  
        222  222.015362(5)                  
        223  223.018497(3)                  
        224  224.0202020(29)                
        225  225.023604(3)                  
        226  226.0254026(27)                
        227  227.0291707(27)                
        228  228.0310641(27)                
        229  229.034820(70)                 
        230  230.037080(40)                 
        231  231.04122(32)#                 
        232  232.04369(39)#                 
        233  233.04800(50)#                 
        234  234.05055(58)#                 
_________________________________________________________________________
89  Ac  207  207.01209(25)#                   [227]             
        208  208.01149(22)#                 
        209  209.00957(26)                  
        210  210.00926(20)                  
        211  211.00765(14)                  
        212  212.00781(10)                  
        213  213.006570(60)                 
        214  214.006890(60)                 
        215  215.006450(60)                 
        216  216.008721(29)                 
        217  217.009333(14)                 
        218  218.011630(50)                 
        219  219.012400(50)                 
        220  220.014750(60)                 
        221  221.015580(50)                 
        222  222.017829(6)                  
        223  223.019126(8)                  
        224  224.021708(5)                  
        225  225.023221(8)                  
        226  226.026090(4)                  
        227  227.0277470(29)                
        228  228.0310148(28)                
        229  229.032930(50)                 
        230  230.03603(11)                  
        231  231.03855(11)                  
        232  232.04202(11)                  
        233  233.04455(32)#                 
        234  234.04842(43)#                 
        235  235.05110(45)#                 
        236  236.05518(54)#                 
_________________________________________________________________________
90  Th  210  210.01503(17)#                   232.0381(1)      g
        211  211.01486(45)#                 
        212  212.01292(15)#                 
        213  213.01296(14)#                 
        214  214.01145(10)#                 
        215  215.011730(70)                 
        216  216.011051(17)                 
        217  217.013070(30)                 
        218  218.013268(15)                 
        219  219.015520(50)                 
        220  220.015733(24)                 
        221  221.018171(11)                 
        222  222.018454(14)                 
        223  223.020795(10)                 
        224  224.021459(13)                 
        225  225.023941(8)                  
        226  226.024891(5)                  
        227  227.027699(3)                  
        228  228.0287313(29)                
        229  229.031755(3)                  
        230  230.0331266(22)                
        231  231.0362971(22)                
        232  232.0380504(22)    100         
        233  233.0415769(22)                
        234  234.043595(4)                  
        235  235.047500(50)                 
        236  236.04971(32)#                 
        237  237.05389(39)#                 
        238  238.05624(39)#                 
_________________________________________________________________________
91  Pa  213  213.02118(27)                    231.03588(2)      
        214  214.02074(21)                  
        215  215.01910(15)                  
        216  216.01911(11)                  
        217  217.018290(80)                 
        218  218.020010(80)                 
        219  219.019880(80)                 
        220  220.021880(60)                 
        221  221.021860(60)                 
        222  222.023730(80)#                
        223  223.023960(80)                 
        224  224.025610(60)                 
        225  225.026120(80)                 
        226  226.027933(13)                 
        227  227.028793(8)                  
        228  228.031037(5)                  
        229  229.032089(10)                 
        230  230.034533(4)                  
        231  231.0358789(28)    100         
        232  232.038582(8)                  
        233  233.0402402(24)                
        234  234.043302(5)                  
        235  235.045440(50)                 
        236  236.04868(21)                  
        237  237.05114(11)                  
        238  238.054500(60)                 
        239  239.05713(32)#                 
        240  240.06098(32)#                 
_________________________________________________________________________
92  U   218  218.02349(10)#                   238.02891(3)     g,m,r,d,f
        219  219.024920(90)                 
        220  220.02471(22)#                 
        221  221.02635(11)#                 
        222  222.02607(11)#                 
        223  223.027720(80)                 
        224  224.027590(27)                 
        225  225.029380(50)                 
        226  226.029340(20)                 
        227  227.031140(18)                 
        228  228.031366(17)                 
        229  229.033496(9)                  
        230  230.033927(5)                  
        231  231.036289(4)                  
        232  232.0371463(29)                
        233  233.039628(3)                  
        234  234.0409456(21)    0.0055(2)   
        235  235.0439231(21)    0.7200(51)  
        236  236.0455619(21)                
        237  237.0487240(21)                
        238  238.0507826(21)    99.2745(106)
        239  239.0542878(21)                
        240  240.056586(6)                  
        241  241.06033(32)#                 
        242  242.06293(22)#                 
_________________________________________________________________________
93  Np  225  225.033900(80)                   [237]             
        226  226.03513(10)#                 
        227  227.034960(80)                 
        228  228.03618(21)#                 
        229  229.036250(90)                 
        230  230.037810(60)                 
        231  231.038230(50)                 
        232  232.04010(11)#                 
        233  233.040730(60)                 
        234  234.042889(9)                  
        235  235.0440559(23)                
        236  236.046560(50)                 
        237  237.0481673(21)                
        238  238.0509405(21)                
        239  239.0529314(23)                
        240  240.056169(16)                 
        241  241.058250(80)                 
        242  242.06164(22)#                 
        243  243.064270(30)#                
        244  244.06785(32)#                 
_________________________________________________________________________
94  Pu  228  228.038730(30)                   [244]             
        229  229.040140(80)                 
        230  230.039646(26)                 
        231  231.04126(11)#                 
        232  232.041179(20)                 
        233  233.042990(50)                 
        234  234.043305(8)                  
        235  235.045282(22)                 
        236  236.0460481(29)                
        237  237.0484038(25)                
        238  238.0495534(21)                
        239  239.0521565(21)                
        240  240.0538075(21)                
        241  241.0568453(21)                
        242  242.0587368(21)                
        243  243.061997(3)                  
